MED2319,Sildenafil_Furfural,Tablet,Walters Group,2023-09-06,461 mg,
MED2320,Sildenafil_Hexane,Syrup,Shaffer-Stein,2023-11-05,331 mg,
MED2321,Sildenafil_Heptane,Tablet,Chen-Johnson,2024-07-18,246 mg,
MED2322,Sildenafil_Octane,Injection,Adams Group,2024-07-30,308 mg,
MED2323,Sildenafil_Nonane,Tablet,Murphy-Jackson,2022-11-15,337 mg,
MED2324,Sildenafil_Decane,Tablet,"George, Hebert and Moore",2024-06-26,339 mg,
MED2325,Sildenafil_Glucose,Injection,Martinez-Smith,2024-07-08,404 mg,
MED2326,Sildenafil_Fructose,Tablet,Gomez Ltd,2023-11-19,442 mg,
MED2327,Sildenafil_Sucrose,Injection,Cortez-Ross,2024-03-12,166 mg,
MED2328,Sildenafil_Lactose,Syrup,"Wallace, Bryant and Anderson",2023-06-06,263 mg,
MED2329,Sildenafil_Cellulose,Injection,"Dawson, Edwards and Ortiz",2024-01-21,64 mg,
MED2330,Sildenafil_Chloroform,Tablet,Russell-Fisher,2024-03-16,468 mg,
MED2331,Sildenafil_Carbon Tetrachloride,Injection,Gill-Young,2024-09-14,21 mg,
MED2332,Sildenafil_Acetaldehyde,Syrup,Cruz-Hayden,2024-02-24,141 mg,
MED2333,Sildenafil_Butadiene,Tablet,"Jones, Castro and Adams",2023-06-26,297 mg,
MED2334,Sildenafil_Cyclohexane,Syrup,"Herring, Rodriguez and Hall",2023-05-07,409 mg,
MED2335,Sildenafil_Cyclopentane,Tablet,Adkins Ltd,2023-01-26,54 mg,
MED2336,Sildenafil_Cyclohexene,Tablet,Arroyo Group,2024-04-09,39 mg,
MED2337,Sildenafil_Cyclohexanol,Injection,Watts-Webb,2023-07-21,214 mg,
MED2338,Sildenafil_Cyclohexanone,Injection,"Villarreal, Allison and Steele",2023-12-21,326 mg,
MED2339,Sildenafil_Acetylene,Syrup,Church-Lee,2023-04-12,294 mg,
MED2340,Sildenafil_Propyne,Injection,Molina-Phelps,2024-01-01,139 mg,
MED2341,Sildenafil_Butyne,Syrup,Lee-Morton,2023-07-24,257 mg,
MED2342,Sildenafil_Pentene,Tablet,Bush-Chung,2024-02-22,316 mg,
MED2343,Sildenafil_Hexene,Injection,"Martinez, Fitzpatrick and Blackwell",2024-07-22,486 mg,
MED2344,Sildenafil_Heptene,Injection,Williams Inc,2024-02-11,383 mg,
MED2345,Sildenafil_Methylamine,Injection,Contreras-Lawrence,2022-12-15,416 mg,
MED2346,Sildenafil_Ethylamine,Syrup,Cruz-Meyer,2024-01-14,33 mg,
MED2347,Sildenafil_Propylamine,Tablet,"Horne, Smith and Richmond",2023-05-24,423 mg,
MED2348,Sildenafil_Butylamine,Tablet,Mathews Group,2023-05-26,119 mg,
MED2349,Sildenafil_Pentylamine,Injection,"Pruitt, Curry and Diaz",2024-07-15,1 mg,
MED2350,Rosuvastatin_Methane,Syrup,"Carroll, Manning and Bishop",2024-02-09,229 mg,
MED2351,Rosuvastatin_Ethanol,Injection,Walker Inc,2024-09-12,324 mg,
MED2352,Rosuvastatin_Acetone,Tablet,Arellano-Fuentes,2024-08-30,251 mg,
MED2353,Rosuvastatin_Benzene,Tablet,Torres-Lloyd,2023-09-22,258 mg,
MED2354,Rosuvastatin_Toluene,Injection,Thomas-Smith,2023-05-12,249 mg,
MED2355,Rosuvastatin_Formaldehyde,Injection,"Austin, Walker and Scott",2023-09-10,368 mg,
MED2356,Rosuvastatin_Acetic Acid,Syrup,Mitchell LLC,2023-01-07,222 mg,
MED2357,Rosuvastatin_Methanol,Injection,Doyle-Williams,2024-07-15,295 mg,
MED2358,Rosuvastatin_Ethylene,Tablet,"Sawyer, Thomas and Davis",2023-08-30,202 mg,
MED2359,Rosuvastatin_Propylene,Injection,"Porter, Stanton and Green",2023-12-12,376 mg,
MED2360,Rosuvastatin_Butane,Injection,Gonzalez-Sherman,2024-02-27,145 mg,
MED2361,Rosuvastatin_Isoprene,Tablet,"Lopez, Wilson and Simmons",2023-01-10,432 mg,
MED2362,Rosuvastatin_Styrene,Injection,Hill-Morrison,2023-06-20,380 mg,
MED2363,Rosuvastatin_Xylene,Injection,King-Barker,2023-09-28,85 mg,
MED2364,Rosuvastatin_Naphthalene,Syrup,Hobbs LLC,2024-05-03,161 mg,
MED2365,Rosuvastatin_Phenol,Injection,Roberts-Tucker,2023-01-02,121 mg,
MED2366,Rosuvastatin_Aniline,Syrup,Williams-Jensen,2023-02-26,134 mg,
MED2367,Rosuvastatin_Ethylene Glycol,Tablet,Velez-Cordova,2023-08-07,55 mg,
MED2368,Rosuvastatin_Glycerol,Tablet,Hansen-Lara,2023-11-02,114 mg,
MED2369,Rosuvastatin_Furfural,Syrup,Baker-Berry,2023-12-09,117 mg,
MED2370,Rosuvastatin_Hexane,Syrup,Jackson-Simon,2023-12-26,16 mg,
MED2371,Rosuvastatin_Heptane,Syrup,"Davis, Donovan and Hicks",2024-05-22,164 mg,
MED2372,Rosuvastatin_Octane,Injection,Gonzales-Barr,2022-10-12,299 mg,
MED2373,Rosuvastatin_Nonane,Syrup,Ramirez Group,2023-02-06,477 mg,
MED2374,Rosuvastatin_Decane,Tablet,Williams-Kim,2024-03-21,18 mg,
MED2375,Rosuvastatin_Glucose,Injection,"Armstrong, Schmidt and Nolan",2024-06-04,56 mg,
MED2376,Rosuvastatin_Fructose,Injection,"Raymond, Kirk and Sullivan",2023-09-30,54 mg,
MED2377,Rosuvastatin_Sucrose,Syrup,Moses PLC,2022-11-08,65 mg,
MED2378,Rosuvastatin_Lactose,Injection,Jones-Fernandez,2023-05-03,65 mg,
MED2379,Rosuvastatin_Cellulose,Syrup,Bates LLC,2024-07-15,432 mg,
MED2380,Rosuvastatin_Chloroform,Syrup,Evans-Bowers,2023-01-05,64 mg,
MED2381,Rosuvastatin_Carbon Tetrachloride,Syrup,Ray-Elliott,2024-02-23,286 mg,
MED2382,Rosuvastatin_Acetaldehyde,Tablet,Heath-Snyder,2024-08-01,236 mg,
MED2383,Rosuvastatin_Butadiene,Tablet,"Lee, Rodriguez and Martinez",2023-11-27,52 mg,
MED2384,Rosuvastatin_Cyclohexane,Injection,Hicks Ltd,2023-03-17,318 mg,
MED2385,Rosuvastatin_Cyclopentane,Injection,"Wilkerson, Rivera and Dodson",2023-10-22,174 mg,
MED2386,Rosuvastatin_Cyclohexene,Syrup,"Montes, Rose and Huynh",2023-11-28,360 mg,
MED2387,Rosuvastatin_Cyclohexanol,Tablet,Hull-Bright,2024-08-19,345 mg,
MED2388,Rosuvastatin_Cyclohexanone,Injection,Padilla Ltd,2023-10-11,410 mg,
MED2389,Rosuvastatin_Acetylene,Tablet,"Ellis, Dickerson and Hall",2023-04-08,451 mg,
MED2390,Rosuvastatin_Propyne,Injection,Cunningham Ltd,2023-06-28,394 mg,
MED2391,Rosuvastatin_Butyne,Syrup,"Wood, Meza and Peterson",2023-01-01,346 mg,
MED2392,Rosuvastatin_Pentene,Injection,Diaz Inc,2024-09-07,166 mg,
MED2393,Rosuvastatin_Hexene,Injection,Nelson-Hayden,2023-01-15,302 mg,
MED2394,Rosuvastatin_Heptene,Injection,Payne-Lewis,2024-04-03,186 mg,
MED2395,Rosuvastatin_Methylamine,Syrup,Delgado-Garcia,2023-02-28,285 mg,
MED2396,Rosuvastatin_Ethylamine,Tablet,"Woods, Marshall and Middleton",2024-07-19,149 mg,
MED2397,Rosuvastatin_Propylamine,Tablet,"Bowman, Stone and Garcia",2022-12-01,275 mg,
MED2398,Rosuvastatin_Butylamine,Tablet,"Spence, Roberts and Park",2023-10-23,224 mg,
MED2399,Rosuvastatin_Pentylamine,Syrup,Miller-Thompson,2024-07-15,139 mg,
MED2400,Tamsulosin_Methane,Tablet,Payne Ltd,2023-11-18,153 mg,
MED2401,Tamsulosin_Ethanol,Syrup,Smith-Lucero,2023-10-15,357 mg,
MED2402,Tamsulosin_Acetone,Syrup,Hale Ltd,2023-01-25,450 mg,
MED2403,Tamsulosin_Benzene,Tablet,"Green, Holder and Rodriguez",2023-09-12,304 mg,
MED2404,Tamsulosin_Toluene,Tablet,White-Roberts,2024-05-27,359 mg,
MED2405,Tamsulosin_Formaldehyde,Injection,Parker-Terry,2022-09-30,391 mg,
MED2406,Tamsulosin_Acetic Acid,Injection,Figueroa-Bowers,2023-06-19,140 mg,
MED2407,Tamsulosin_Methanol,Syrup,Burton-Galvan,2024-05-16,133 mg,
MED2408,Tamsulosin_Ethylene,Syrup,"Carroll, Payne and Boyd",2022-12-20,313 mg,
MED2409,Tamsulosin_Propylene,Injection,Pope-Silva,2023-02-02,284 mg,
MED2410,Tamsulosin_Butane,Injection,Romero and Sons,2024-06-02,302 mg,
MED2411,Tamsulosin_Isoprene,Tablet,Barron-Burnett,2024-03-29,452 mg,
MED2412,Tamsulosin_Styrene,Tablet,"Ritter, Michael and Martinez",2024-05-06,85 mg,
MED2413,Tamsulosin_Xylene,Injection,Walter Group,2022-09-18,429 mg,
MED2414,Tamsulosin_Naphthalene,Syrup,"King, Coleman and Williams",2023-04-10,10 mg,
MED2415,Tamsulosin_Phenol,Injection,Munoz and Sons,2022-12-06,417 mg,
MED2416,Tamsulosin_Aniline,Syrup,"Young, Thomas and Morrow",2023-04-17,33 mg,
MED2417,Tamsulosin_Ethylene Glycol,Syrup,"Dunn, Fields and Jones",2024-01-17,135 mg,
MED2418,Tamsulosin_Glycerol,Syrup,Vincent and Sons,2023-09-17,419 mg,
MED2419,Tamsulosin_Furfural,Injection,"Sanders, Ryan and Stanley",2023-03-18,448 mg,
MED2420,Tamsulosin_Hexane,Injection,"Griffith, Dixon and Cowan",2023-11-02,201 mg,
MED2421,Tamsulosin_Heptane,Syrup,Green Ltd,2023-01-01,411 mg,
MED2422,Tamsulosin_Octane,Injection,"Taylor, Bishop and Baldwin",2023-11-18,234 mg,
MED2423,Tamsulosin_Nonane,Syrup,Tran-Yates,2024-01-14,12 mg,
MED2424,Tamsulosin_Decane,Injection,Khan Group,2024-03-21,178 mg,
MED2425,Tamsulosin_Glucose,Injection,"Coleman, Lee and Anderson",2023-08-11,351 mg,
MED2426,Tamsulosin_Fructose,Injection,"Gamble, Petty and Kramer",2023-02-05,95 mg,
MED2427,Tamsulosin_Sucrose,Tablet,Smith Group,2023-04-22,338 mg,
MED2428,Tamsulosin_Lactose,Syrup,"Haley, Jones and Reilly",2023-09-10,494 mg,
MED2429,Tamsulosin_Cellulose,Injection,Garcia-Ramos,2023-06-17,43 mg,
MED2430,Tamsulosin_Chloroform,Tablet,Miller and Sons,2022-09-25,358 mg,
MED2431,Tamsulosin_Carbon Tetrachloride,Tablet,"Brown, Nelson and Farmer",2022-10-21,235 mg,
MED2432,Tamsulosin_Acetaldehyde,Syrup,Garcia-Curtis,2023-09-24,195 mg,
MED2433,Tamsulosin_Butadiene,Injection,Howard Inc,2022-12-15,124 mg,
MED2434,Tamsulosin_Cyclohexane,Tablet,Daniels Ltd,2024-09-12,164 mg,
MED2435,Tamsulosin_Cyclopentane,Injection,"Davis, Barton and Garcia",2023-10-26,352 mg,
MED2436,Tamsulosin_Cyclohexene,Tablet,"Roberts, Bush and Velazquez",2023-01-10,472 mg,
MED2437,Tamsulosin_Cyclohexanol,Syrup,Henderson-Martinez,2023-02-15,236 mg,
MED2438,Tamsulosin_Cyclohexanone,Injection,Lopez-Carter,2024-08-28,105 mg,
MED2439,Tamsulosin_Acetylene,Syrup,Ray-Davis,2024-05-11,63 mg,
MED2440,Tamsulosin_Propyne,Syrup,Wyatt PLC,2023-05-23,213 mg,
MED2441,Tamsulosin_Butyne,Tablet,Lewis-Johnson,2023-03-11,284 mg,
MED2442,Tamsulosin_Pentene,Injection,Boyd-Jensen,2024-01-05,214 mg,
MED2443,Tamsulosin_Hexene,Injection,"Welch, Coleman and Martin",2023-08-10,343 mg,
MED2444,Tamsulosin_Heptene,Injection,Alvarez LLC,2022-09-23,55 mg,
MED2445,Tamsulosin_Methylamine,Syrup,Alexander-Oconnor,2024-03-11,491 mg,
MED2446,Tamsulosin_Ethylamine,Injection,Lee Inc,2022-11-03,396 mg,
MED2447,Tamsulosin_Propylamine,Injection,"Williamson, Moss and Nash",2022-12-29,262 mg,
MED2448,Tamsulosin_Butylamine,Tablet,"Kane, Torres and Wolfe",2023-12-04,472 mg,
MED2449,Tamsulosin_Pentylamine,Tablet,Johnson-Davis,2023-10-25,326 mg,
MED2450,Escitalopram_Methane,Injection,"Levy, Obrien and Woods",2023-03-07,452 mg,
MED2451,Escitalopram_Ethanol,Tablet,Sharp Inc,2024-08-31,93 mg,
MED2452,Escitalopram_Acetone,Syrup,Barton Inc,2023-10-19,18 mg,
MED2453,Escitalopram_Benzene,Injection,Martin-Scott,2023-05-16,225 mg,
MED2454,Escitalopram_Toluene,Injection,Powell PLC,2024-08-02,192 mg,
MED2455,Escitalopram_Formaldehyde,Tablet,Smith-Rodriguez,2023-03-15,291 mg,
MED2456,Escitalopram_Acetic Acid,Injection,"Alvarado, Ballard and Payne",2023-07-28,472 mg,
MED2457,Escitalopram_Methanol,Injection,"Adams, Roach and Torres",2023-08-22,366 mg,
MED2458,Escitalopram_Ethylene,Syrup,Riggs-Pena,2022-10-09,29 mg,
MED2459,Escitalopram_Propylene,Syrup,"Moody, Dominguez and Hoffman",2024-08-28,191 mg,
MED2460,Escitalopram_Butane,Tablet,"Mendez, Black and Baker",2024-02-04,273 mg,
MED2461,Escitalopram_Isoprene,Injection,Ewing-Morales,2023-08-10,7 mg,
MED2462,Escitalopram_Styrene,Tablet,"Roach, Page and Ruiz",2024-05-09,19 mg,
MED2463,Escitalopram_Xylene,Syrup,Clark-Mendez,2023-12-01,90 mg,
MED2464,Escitalopram_Naphthalene,Syrup,Day and Sons,2022-11-07,80 mg,
MED2465,Escitalopram_Phenol,Injection,Proctor-Parsons,2023-05-17,500 mg,
MED2466,Escitalopram_Aniline,Injection,Pacheco Ltd,2024-06-23,352 mg,
MED2467,Escitalopram_Ethylene Glycol,Injection,Mills-Peterson,2023-11-08,367 mg,
MED2468,Escitalopram_Glycerol,Tablet,James PLC,2023-12-21,149 mg,
MED2469,Escitalopram_Furfural,Tablet,Pratt Group,2023-05-27,317 mg,
MED2470,Escitalopram_Hexane,Tablet,"Hansen, Green and White",2023-10-27,169 mg,
MED2471,Escitalopram_Heptane,Injection,Clayton-Boyer,2022-09-19,249 mg,
MED2472,Escitalopram_Octane,Syrup,Lewis-Hammond,2023-07-14,32 mg,
MED2473,Escitalopram_Nonane,Syrup,Stewart PLC,2024-01-23,133 mg,
MED2474,Escitalopram_Decane,Tablet,Wood Inc,2023-10-09,427 mg,
MED2475,Escitalopram_Glucose,Syrup,"Flores, Barnes and Sanders",2024-03-26,352 mg,
MED2476,Escitalopram_Fructose,Tablet,Harrell Group,2023-04-24,137 mg,
MED2477,Escitalopram_Sucrose,Injection,"Rangel, Barnes and Erickson",2023-12-16,315 mg,
MED2478,Escitalopram_Lactose,Injection,Marsh-Young,2023-02-23,197 mg,
MED2479,Escitalopram_Cellulose,Injection,Meyer Group,2023-08-27,179 mg,
MED2480,Escitalopram_Chloroform,Injection,Spears-Hawkins,2024-04-27,182 mg,
MED2481,Escitalopram_Carbon Tetrachloride,Tablet,Barajas LLC,2024-01-14,318 mg,
MED2482,Escitalopram_Acetaldehyde,Injection,Yates LLC,2023-10-09,174 mg,
MED2483,Escitalopram_Butadiene,Syrup,Long-Lee,2023-03-02,44 mg,
MED2484,Escitalopram_Cyclohexane,Injection,Graham Ltd,2024-07-24,235 mg,
MED2485,Escitalopram_Cyclopentane,Injection,Villarreal and Sons,2023-02-01,333 mg,
MED2486,Escitalopram_Cyclohexene,Tablet,Oneill-Brown,2023-11-18,370 mg,
MED2487,Escitalopram_Cyclohexanol,Tablet,"Ramsey, Clark and Smith",2023-08-05,349 mg,
MED2488,Escitalopram_Cyclohexanone,Syrup,Edwards PLC,2023-03-10,370 mg,
MED2489,Escitalopram_Acetylene,Syrup,"Stephenson, Thomas and Moore",2023-01-21,208 mg,
MED2490,Escitalopram_Propyne,Syrup,"Cruz, Arnold and Williams",2024-04-01,498 mg,
MED2491,Escitalopram_Butyne,Tablet,Mckenzie-Pearson,2023-03-25,189 mg,
MED2492,Escitalopram_Pentene,Injection,"Randolph, Barker and Johnson",2024-08-24,158 mg,
MED2493,Escitalopram_Hexene,Injection,"Stein, Warren and Richard",2024-04-21,46 mg,
MED2494,Escitalopram_Heptene,Syrup,Smith LLC,2024-05-30,15 mg,
MED2495,Escitalopram_Methylamine,Tablet,"Lawson, Perez and Walker",2023-06-04,236 mg,
MED2496,Escitalopram_Ethylamine,Tablet,"Fowler, Luna and Gibson",2023-10-13,76 mg,
MED2497,Escitalopram_Propylamine,Syrup,"Nichols, Ward and Davis",2023-01-20,13 mg,
MED2498,Escitalopram_Butylamine,Syrup,"Brewer, Smith and Smith",2022-10-06,392 mg,
MED2499,Escitalopram_Pentylamine,Tablet,White Inc,2022-10-12,253 mg,
MED2500,Fluconazole_Methane,Syrup,"Novak, Levy and Kelly",2024-06-08,52 mg,
MED2501,Fluconazole_Ethanol,Syrup,Boyer-Moore,2023-05-08,449 mg,
MED2502,Fluconazole_Acetone,Syrup,Price-Hernandez,2023-11-20,245 mg,
MED2503,Fluconazole_Benzene,Tablet,"Allen, Turner and Gilmore",2023-08-18,219 mg,
MED2504,Fluconazole_Toluene,Syrup,"Washington, Becker and Wells",2023-06-10,357 mg,
MED2505,Fluconazole_Formaldehyde,Injection,Webster-Ryan,2023-05-17,408 mg,
MED2506,Fluconazole_Acetic Acid,Tablet,Rich-Parker,2023-01-31,122 mg,
MED2507,Fluconazole_Methanol,Tablet,Gonzalez-Valenzuela,2023-09-13,330 mg,
MED2508,Fluconazole_Ethylene,Syrup,Wheeler and Sons,2023-12-19,58 mg,
MED2509,Fluconazole_Propylene,Injection,"Robinson, Sims and Heath",2023-04-10,372 mg,
MED2510,Fluconazole_Butane,Tablet,Ward Ltd,2023-03-08,350 mg,
MED2511,Fluconazole_Isoprene,Injection,Beard-Hess,2023-12-06,417 mg,
MED2512,Fluconazole_Styrene,Tablet,Glover-Rivas,2024-04-18,447 mg,
MED2513,Fluconazole_Xylene,Tablet,"Stephens, Brennan and Garcia",2024-01-26,7 mg,
MED2514,Fluconazole_Naphthalene,Syrup,Johnson-Young,2022-09-21,426 mg,
MED2515,Fluconazole_Phenol,Syrup,Gardner-Garcia,2023-12-30,425 mg,
MED2516,Fluconazole_Aniline,Syrup,Clark-Wright,2024-05-17,429 mg,
MED2517,Fluconazole_Ethylene Glycol,Injection,"Dunlap, Holden and Smith",2024-02-21,301 mg,
MED2518,Fluconazole_Glycerol,Injection,Weiss LLC,2023-08-28,398 mg,
MED2519,Fluconazole_Furfural,Tablet,Johnson PLC,2023-08-11,435 mg,
MED2520,Fluconazole_Hexane,Injection,Lucas Inc,2024-02-03,107 mg,
MED2521,Fluconazole_Heptane,Injection,"Mitchell, Kemp and Lee",2024-01-17,435 mg,
MED2522,Fluconazole_Octane,Syrup,"Brown, Myers and Davis",2022-12-10,26 mg,
MED2523,Fluconazole_Nonane,Injection,"Leach, Vasquez and Torres",2022-10-09,413 mg,
MED2524,Fluconazole_Decane,Syrup,White Group,2024-06-09,350 mg,
MED2525,Fluconazole_Glucose,Tablet,Moore PLC,2023-03-27,149 mg,
MED2526,Fluconazole_Fructose,Tablet,Lee-Ramos,2024-06-24,94 mg,
MED2527,Fluconazole_Sucrose,Injection,"Duncan, Young and Rose",2024-03-23,177 mg,
MED2528,Fluconazole_Lactose,Tablet,Garza PLC,2023-11-28,3 mg,
MED2529,Fluconazole_Cellulose,Syrup,"Miller, Shaffer and Bean",2023-11-30,33 mg,
MED2530,Fluconazole_Chloroform,Tablet,Little and Sons,2023-01-14,447 mg,
MED2531,Fluconazole_Carbon Tetrachloride,Injection,"Wong, Porter and Johnson",2024-07-09,133 mg,
MED2532,Fluconazole_Acetaldehyde,Injection,Foster PLC,2023-02-01,405 mg,
MED2533,Fluconazole_Butadiene,Injection,"Smith, Knight and Garrett",2023-08-16,107 mg,
MED2534,Fluconazole_Cyclohexane,Tablet,Randolph-Wright,2023-10-25,394 mg,
MED2535,Fluconazole_Cyclopentane,Tablet,Powell Inc,2023-11-20,38 mg,
MED2536,Fluconazole_Cyclohexene,Injection,"George, Preston and Carter",2022-12-01,258 mg,
MED2537,Fluconazole_Cyclohexanol,Syrup,"Nelson, Brown and Charles",2023-07-18,262 mg,
MED2538,Fluconazole_Cyclohexanone,Tablet,Estrada PLC,2023-03-03,128 mg,
MED2539,Fluconazole_Acetylene,Tablet,Glenn-Garcia,2024-07-05,276 mg,
MED2540,Fluconazole_Propyne,Tablet,Bowman-Mueller,2023-11-01,445 mg,
MED2541,Fluconazole_Butyne,Tablet,Parks-Buck,2023-07-08,417 mg,
MED2542,Fluconazole_Pentene,Tablet,Benitez-Johnson,2023-07-09,189 mg,
MED2543,Fluconazole_Hexene,Syrup,Jones-Peterson,2024-07-07,26 mg,
MED2544,Fluconazole_Heptene,Injection,"Norton, Ball and Cooper",2024-07-24,336 mg,
MED2545,Fluconazole_Methylamine,Tablet,Walker Inc,2023-09-22,307 mg,
MED2546,Fluconazole_Ethylamine,Syrup,Martinez-Mccann,2024-04-23,134 mg,
MED2547,Fluconazole_Propylamine,Syrup,Carr-Briggs,2023-02-16,297 mg,
MED2548,Fluconazole_Butylamine,Syrup,"Rosales, Edwards and Carter",2023-02-07,246 mg,
MED2549,Fluconazole_Pentylamine,Syrup,"Ayers, Campbell and Smith",2024-01-20,326 mg,
MED2550,Bupropion_Methane,Tablet,Allen-Haney,2023-08-19,259 mg,
MED2551,Bupropion_Ethanol,Syrup,Jackson Ltd,2024-06-08,230 mg,
MED2552,Bupropion_Acetone,Injection,Serrano-Rosales,2023-04-08,459 mg,
MED2553,Bupropion_Benzene,Injection,"Garcia, Robinson and Buchanan",2023-09-09,219 mg,
MED2554,Bupropion_Toluene,Injection,Jackson and Sons,2023-11-14,133 mg,
MED2555,Bupropion_Formaldehyde,Injection,Peterson Group,2023-09-01,460 mg,
MED2556,Bupropion_Acetic Acid,Tablet,Stevenson PLC,2024-03-15,5 mg,
MED2557,Bupropion_Methanol,Injection,"Dennis, Cross and Craig",2023-10-21,372 mg,
MED2558,Bupropion_Ethylene,Syrup,Robinson-Sosa,2023-08-24,263 mg,
MED2559,Bupropion_Propylene,Syrup,"Hart, Huffman and Thomas",2024-03-16,333 mg,
MED2560,Bupropion_Butane,Syrup,Morrow Group,2023-08-22,226 mg,
MED2561,Bupropion_Isoprene,Syrup,"Schmidt, Williams and Horton",2024-02-26,160 mg,
MED2562,Bupropion_Styrene,Syrup,Wright-Dean,2022-11-29,190 mg,
MED2563,Bupropion_Xylene,Tablet,Day Group,2023-12-04,93 mg,
MED2564,Bupropion_Naphthalene,Syrup,"Johnson, Allen and Fisher",2023-11-10,102 mg,
MED2565,Bupropion_Phenol,Syrup,Duncan Ltd,2024-05-15,223 mg,
MED2566,Bupropion_Aniline,Syrup,Holloway LLC,2022-10-15,44 mg,
MED2567,Bupropion_Ethylene Glycol,Injection,Snyder-Williams,2023-04-20,251 mg,
MED2568,Bupropion_Glycerol,Tablet,"Owens, Bailey and Gomez",2024-08-31,302 mg,
MED2569,Bupropion_Furfural,Syrup,"Hoover, Ross and Brown",2023-04-10,220 mg,
MED2570,Bupropion_Hexane,Tablet,Walter Group,2024-03-18,471 mg,
MED2571,Bupropion_Heptane,Syrup,"Chavez, Mcguire and Cook",2024-07-04,392 mg,
MED2572,Bupropion_Octane,Injection,Winters Ltd,2023-10-11,399 mg,
MED2573,Bupropion_Nonane,Tablet,Watkins Ltd,2024-05-19,420 mg,
MED2574,Bupropion_Decane,Syrup,"Sawyer, Gill and Ruiz",2024-09-14,62 mg,
MED2575,Bupropion_Glucose,Tablet,Ward Group,2023-07-03,106 mg,
MED2576,Bupropion_Fructose,Tablet,Spence-Smith,2023-03-24,414 mg,
MED2577,Bupropion_Sucrose,Syrup,Villa-Durham,2024-01-06,404 mg,
MED2578,Bupropion_Lactose,Injection,Holmes Ltd,2023-09-01,298 mg,
MED2579,Bupropion_Cellulose,Tablet,"Reeves, Alvarez and Skinner",2022-11-19,178 mg,
MED2580,Bupropion_Chloroform,Injection,Kirk Group,2023-04-20,492 mg,
MED2581,Bupropion_Carbon Tetrachloride,Injection,Anderson Ltd,2023-08-16,229 mg,
MED2582,Bupropion_Acetaldehyde,Tablet,"George, Mills and Brown",2024-02-22,38 mg,
MED2583,Bupropion_Butadiene,Injection,Raymond-Hill,2024-01-21,365 mg,
MED2584,Bupropion_Cyclohexane,Syrup,Flores-Williams,2023-06-27,167 mg,
MED2585,Bupropion_Cyclopentane,Tablet,Nichols-Mcdonald,2023-06-04,27 mg,
MED2586,Bupropion_Cyclohexene,Tablet,"Parker, Jimenez and Walls",2023-07-10,240 mg,
MED2587,Bupropion_Cyclohexanol,Tablet,"Juarez, Castro and Mendoza",2024-05-02,220 mg,
MED2588,Bupropion_Cyclohexanone,Injection,"Stein, Silva and Barnett",2023-12-23,184 mg,
MED2589,Bupropion_Acetylene,Syrup,"Mccormick, Pierce and Wilcox",2024-05-14,261 mg,
MED2590,Bupropion_Propyne,Syrup,Lopez Ltd,2023-12-06,75 mg,
MED2591,Bupropion_Butyne,Injection,Simpson LLC,2023-07-10,414 mg,
MED2592,Bupropion_Pentene,Injection,"Hamilton, Davis and Waller",2023-04-03,327 mg,
MED2593,Bupropion_Hexene,Injection,Cook LLC,2024-01-23,130 mg,
MED2594,Bupropion_Heptene,Tablet,"Carter, Davis and Harris",2023-12-11,376 mg,
MED2595,Bupropion_Methylamine,Injection,Morales LLC,2024-07-25,239 mg,
MED2596,Bupropion_Ethylamine,Tablet,"Miller, Ortiz and Martin",2024-07-09,219 mg,
MED2597,Bupropion_Propylamine,Injection,"Berry, Atkinson and Hodge",2023-05-05,44 mg,
MED2598,Bupropion_Butylamine,Syrup,Miller LLC,2023-03-24,485 mg,
MED2599,Bupropion_Pentylamine,Syrup,Mccormick-Black,2024-08-07,177 mg,
MED2600,Oxycodone_Methane,Syrup,Black-White,2023-05-23,401 mg,
MED2601,Oxycodone_Ethanol,Injection,Salazar LLC,2024-03-04,204 mg,
MED2602,Oxycodone_Acetone,Injection,Ramirez Inc,2023-11-06,143 mg,
MED2603,Oxycodone_Benzene,Syrup,"Bowman, Brown and Stanton",2023-03-14,498 mg,
MED2604,Oxycodone_Toluene,Syrup,Ayala-Gordon,2024-04-10,212 mg,
MED2605,Oxycodone_Formaldehyde,Injection,Juarez-Kelly,2024-07-27,122 mg,
MED2606,Oxycodone_Acetic Acid,Syrup,"Richardson, Osborne and Lane",2023-05-21,319 mg,
MED2607,Oxycodone_Methanol,Tablet,Martinez-Hanson,2024-02-11,296 mg,
MED2608,Oxycodone_Ethylene,Syrup,Martin-Garcia,2024-04-24,47 mg,
MED2609,Oxycodone_Propylene,Injection,Jackson PLC,2023-04-18,93 mg,
MED2610,Oxycodone_Butane,Syrup,Johnson Inc,2023-02-14,317 mg,
MED2611,Oxycodone_Isoprene,Syrup,Obrien-Nicholson,2024-08-07,8 mg,
MED2612,Oxycodone_Styrene,Tablet,"White, Beard and Gutierrez",2023-05-14,45 mg,
MED2613,Oxycodone_Xylene,Injection,"Humphrey, Williams and Perry",2022-11-14,61 mg,
MED2614,Oxycodone_Naphthalene,Injection,Nicholson Ltd,2024-07-15,42 mg,
MED2615,Oxycodone_Phenol,Tablet,Haley Inc,2022-10-16,190 mg,
MED2616,Oxycodone_Aniline,Tablet,"Kemp, Blair and Mathews",2023-09-04,468 mg,
MED2617,Oxycodone_Ethylene Glycol,Syrup,Mullen-Holt,2024-02-08,412 mg,
